prompt_id,error_type,prompt_tokens,chosen_tokens,rejected_tokens,length_delta,normalized_length_delta,token_edit_distance,step_count_delta,final_answer_correct,numeric_delta,error_node_depth,num_nodes_changed,num_edges_changed,op,dag_depth
6_p21,missing_node,131,146,132,-14,-0.0958904109589041,16,0,True,0.0,,,,10,2
10_p44,missing_node,123,260,172,-88,-0.3384615384615385,109,-3,True,0.0,,,,10,2
11_p28,missing_node,123,134,117,-17,-0.12686567164179105,22,0,True,0.0,,,,10,2
6_p36,missing_node,130,268,139,-129,-0.48134328358208955,130,-5,True,0.0,,,,10,2
0_p39,missing_node,128,231,149,-82,-0.354978354978355,88,-4,True,0.0,,,,10,2
15_p42,missing_node,129,264,183,-81,-0.3068181818181818,107,-3,False,2.0,,,,10,2
16_p43,missing_node,123,134,117,-17,-0.12686567164179105,22,0,True,0.0,,,,10,2
3_p38,missing_node,133,144,122,-22,-0.1527777777777778,24,0,True,0.0,,,,10,2
3_p18,missing_node,128,284,232,-52,-0.18309859154929578,55,-3,True,0.0,,,,10,2
9_p27,missing_node,130,146,104,-42,-0.2876712328767123,43,-1,True,0.0,,,,10,2
12_p38,missing_node,127,140,132,-8,-0.05714285714285714,15,0,True,0.0,,,,10,2
16_p39,missing_node,137,249,148,-101,-0.40562248995983935,101,-3,True,0.0,,,,10,2
2_p46,missing_node,130,257,204,-53,-0.20622568093385213,53,-3,True,0.0,,,,10,2
11_p8,missing_node,128,140,124,-16,-0.11428571428571428,23,0,True,0.0,,,,10,2
13_p26,missing_node,126,136,120,-16,-0.11764705882352941,23,0,True,0.0,,,,10,2
19_p36,missing_node,124,128,112,-16,-0.125,16,0,True,0.0,,,,10,2
7_p6,missing_node,126,154,122,-32,-0.2077922077922078,43,0,True,0.0,,,,10,2
10_p44,missing_node,120,250,135,-115,-0.46,133,-4,True,0.0,,,,10,2
11_p22,missing_node,141,255,139,-116,-0.4549019607843137,118,-4,True,0.0,,,,10,2
17_p47,missing_node,121,143,88,-55,-0.38461538461538464,60,-2,True,0.0,,,,10,2
18_p0,missing_node,119,247,202,-45,-0.18218623481781376,45,-2,True,0.0,,,,10,2
0_p16,missing_node,132,254,161,-93,-0.3661417322834646,99,-4,True,0.0,,,,10,2
2_p6,missing_node,131,143,127,-16,-0.11188811188811189,34,0,True,0.0,,,,10,2
20_p4,missing_node,130,145,123,-22,-0.15172413793103448,23,0,True,0.0,,,,10,2
8_p40,missing_node,135,175,136,-39,-0.22285714285714286,40,-1,True,0.0,,,,10,2
8_p34,missing_node,125,262,205,-57,-0.21755725190839695,60,-3,True,0.0,,,,10,2
6_p15,missing_node,128,140,132,-8,-0.05714285714285714,15,0,True,0.0,,,,10,2
9_p8,missing_node,131,143,135,-8,-0.055944055944055944,15,0,True,0.0,,,,10,2
0_p17,missing_node,132,234,170,-64,-0.27350427350427353,69,-3,True,0.0,,,,10,2
16_p28,missing_node,128,270,237,-33,-0.12222222222222222,42,0,True,0.0,,,,10,2
15_p26,missing_node,121,248,195,-53,-0.21370967741935484,53,-3,True,0.0,,,,10,2
1_p39,missing_node,126,268,215,-53,-0.19776119402985073,53,-3,True,0.0,,,,10,2
7_p44,missing_node,127,142,115,-27,-0.19014084507042253,46,-1,True,0.0,,,,10,2
15_p1,missing_node,136,149,133,-16,-0.10738255033557047,26,0,True,0.0,,,,10,2
18_p21,missing_node,125,141,123,-18,-0.1276595744680851,36,0,True,0.0,,,,10,2
3_p43,missing_node,138,155,142,-13,-0.08387096774193549,46,0,True,0.0,,,,10,2
4_p7,missing_node,127,261,204,-57,-0.21839080459770116,60,-3,True,0.0,,,,10,2
0_p13,missing_node,134,258,144,-114,-0.4418604651162791,138,-5,True,0.0,,,,10,2
18_p9,missing_node,133,148,132,-16,-0.10810810810810811,17,0,True,0.0,,,,10,2
17_p45,missing_node,128,276,198,-78,-0.2826086956521739,83,-4,True,0.0,,,,10,2
11_p3,missing_node,142,245,200,-45,-0.1836734693877551,45,-2,True,0.0,,,,10,2
14_p10,missing_node,131,267,210,-57,-0.21348314606741572,60,-3,True,0.0,,,,10,2
17_p40,missing_node,135,287,197,-90,-0.313588850174216,90,-3,True,0.0,,,,10,2
6_p7,missing_node,124,273,189,-84,-0.3076923076923077,87,-3,True,0.0,,,,10,2
3_p29,missing_node,125,261,168,-93,-0.3563218390804598,105,-4,True,0.0,,,,10,2
16_p27,missing_node,134,143,111,-32,-0.22377622377622378,39,-1,True,0.0,,,,10,2
17_p22,missing_node,128,255,152,-103,-0.403921568627451,127,-3,True,0.0,,,,10,2
16_p23,missing_node,132,141,107,-34,-0.24113475177304963,36,-1,False,-4.0,,,,10,2
9_p12,missing_node,127,273,220,-53,-0.19413919413919414,55,-3,True,0.0,,,,10,2
19_p27,missing_node,132,265,208,-57,-0.21509433962264152,57,-3,True,0.0,,,,10,2
12_p47,missing_node,129,145,129,-16,-0.1103448275862069,25,0,True,0.0,,,,10,2
12_p45,missing_node,137,249,176,-73,-0.2931726907630522,80,-4,True,0.0,,,,10,2
16_p19,missing_node,129,253,196,-57,-0.22529644268774704,57,-3,True,0.0,,,,10,2
15_p34,missing_node,132,233,132,-101,-0.4334763948497854,110,-5,True,0.0,,,,10,2
14_p22,missing_node,126,252,195,-57,-0.2261904761904762,60,-3,True,0.0,,,,10,2
21_p37,missing_node,127,265,199,-66,-0.2490566037735849,77,-3,True,0.0,,,,10,2
18_p7,missing_node,134,143,131,-12,-0.08391608391608392,19,0,True,0.0,,,,10,2
21_p32,missing_node,134,144,135,-9,-0.0625,14,0,True,0.0,,,,10,2
7_p40,missing_node,128,230,215,-15,-0.06521739130434782,16,0,True,0.0,,,,10,2
14_p32,missing_node,138,255,182,-73,-0.28627450980392155,80,-4,True,0.0,,,,10,2
20_p18,missing_node,137,147,130,-17,-0.11564625850340136,22,0,True,0.0,,,,10,2
0_p13,missing_node,130,145,123,-22,-0.15172413793103448,23,0,True,0.0,,,,10,2
5_p30,missing_node,131,143,135,-8,-0.055944055944055944,15,0,True,0.0,,,,10,2
4_p43,missing_node,121,138,98,-40,-0.2898550724637681,46,-1,False,-8.0,,,,10,2
6_p28,missing_node,131,144,120,-24,-0.16666666666666666,24,0,True,0.0,,,,10,2
3_p36,missing_node,141,147,127,-20,-0.1360544217687075,38,0,True,0.0,,,,10,2
16_p36,missing_node,131,233,165,-68,-0.2918454935622318,81,-3,True,0.0,,,,10,2
13_p22,missing_node,138,253,200,-53,-0.20948616600790515,53,-3,True,0.0,,,,10,2
16_p27,missing_node,133,148,132,-16,-0.10810810810810811,25,0,True,0.0,,,,10,2
6_p0,missing_node,129,265,158,-107,-0.4037735849056604,112,-5,True,0.0,,,,10,2
21_p16,missing_node,132,145,123,-22,-0.15172413793103448,23,0,True,0.0,,,,10,2
9_p16,missing_node,140,147,131,-16,-0.10884353741496598,23,0,True,0.0,,,,10,2
19_p35,missing_node,130,263,218,-45,-0.17110266159695817,45,-2,True,0.0,,,,10,2
11_p1,missing_node,138,255,154,-101,-0.396078431372549,110,-4,True,0.0,,,,10,2
18_p30,missing_node,134,144,132,-12,-0.08333333333333333,19,0,True,0.0,,,,10,2
1_p13,missing_node,128,140,110,-30,-0.21428571428571427,34,0,True,0.0,,,,10,2
7_p31,missing_node,139,243,190,-53,-0.21810699588477367,54,-3,True,0.0,,,,10,2
3_p41,missing_node,133,146,122,-24,-0.1643835616438356,24,0,True,0.0,,,,10,2
2_p4,missing_node,132,261,145,-116,-0.4444444444444444,124,-4,True,0.0,,,,10,2
14_p8,missing_node,134,260,207,-53,-0.20384615384615384,53,-3,True,0.0,,,,10,2
4_p28,missing_node,129,145,125,-20,-0.13793103448275862,25,0,True,0.0,,,,10,2
19_p31,missing_node,142,149,135,-14,-0.09395973154362416,16,0,True,0.0,,,,10,2
12_p41,missing_node,125,262,139,-123,-0.46946564885496184,125,-3,True,0.0,,,,10,2
1_p34,missing_node,132,257,173,-84,-0.32684824902723736,92,-3,False,3.0,,,,10,2
20_p1,missing_node,133,146,130,-16,-0.1095890410958904,25,0,True,0.0,,,,10,2
12_p36,missing_node,127,248,195,-53,-0.21370967741935484,53,-3,True,0.0,,,,10,2
14_p0,missing_node,136,276,223,-53,-0.19202898550724637,54,-3,True,0.0,,,,10,2
21_p6,missing_node,137,249,223,-26,-0.10441767068273092,26,0,True,0.0,,,,10,2
4_p35,missing_node,138,282,204,-78,-0.2765957446808511,80,-4,True,0.0,,,,10,2
13_p7,missing_node,137,249,192,-57,-0.2289156626506024,57,-3,True,0.0,,,,10,2
3_p20,missing_node,138,149,136,-13,-0.087248322147651,31,0,True,0.0,,,,10,2
14_p19,missing_node,129,250,193,-57,-0.228,57,-3,True,0.0,,,,10,2
9_p18,missing_node,130,145,128,-17,-0.11724137931034483,26,0,True,0.0,,,,10,2
9_p38,missing_node,133,275,222,-53,-0.19272727272727272,55,-3,True,0.0,,,,10,2
8_p4,missing_node,134,260,214,-46,-0.17692307692307693,56,-1,False,6.0,,,,10,2
2_p26,missing_node,133,233,134,-99,-0.4248927038626609,108,-4,True,0.0,,,,10,2
7_p34,missing_node,130,250,195,-55,-0.22,55,-3,True,0.0,,,,10,2
13_p28,missing_node,140,263,211,-52,-0.19771863117870722,55,-3,True,0.0,,,,10,2
19_p6,missing_node,139,148,132,-16,-0.10810810810810811,25,0,True,0.0,,,,10,2
22_p42,missing_node,129,252,146,-106,-0.42063492063492064,108,-3,True,0.0,,,,10,2
7_p43,missing_node,144,251,152,-99,-0.3944223107569721,135,-4,True,0.0,,,,10,2
21_p20,missing_node,138,247,189,-58,-0.23481781376518218,60,-4,True,0.0,,,,10,2
10_p5,missing_node,130,250,133,-117,-0.468,119,-3,True,0.0,,,,10,2
1_p12,missing_node,132,161,127,-34,-0.2111801242236025,39,-1,True,0.0,,,,10,2
13_p20,missing_node,131,253,208,-45,-0.17786561264822134,45,-2,True,0.0,,,,10,2
19_p18,missing_node,138,253,149,-104,-0.41106719367588934,105,-3,True,0.0,,,,10,2
15_p8,missing_node,137,253,142,-111,-0.43873517786561267,132,-5,True,0.0,,,,10,2
18_p42,missing_node,144,266,209,-57,-0.21428571428571427,57,-3,True,0.0,,,,10,2
17_p43,missing_node,129,146,130,-16,-0.1095890410958904,27,0,True,0.0,,,,10,2
10_p27,missing_node,131,159,143,-16,-0.10062893081761007,21,0,False,-2.0,,,,10,2
10_p22,missing_node,138,253,200,-53,-0.20948616600790515,53,-3,True,0.0,,,,10,2
1_p44,missing_node,133,263,180,-83,-0.3155893536121673,90,-4,True,0.0,,,,10,2
6_p4,missing_node,133,266,211,-55,-0.20676691729323307,58,-3,True,0.0,,,,10,2
11_p20,missing_node,130,157,113,-44,-0.2802547770700637,55,-2,True,0.0,,,,10,2
7_p11,missing_node,145,150,142,-8,-0.05333333333333334,15,0,True,0.0,,,,10,2
7_p19,missing_node,136,149,118,-31,-0.2080536912751678,45,-1,True,0.0,,,,10,2
16_p16,missing_node,132,253,196,-57,-0.22529644268774704,57,-3,True,0.0,,,,10,2
5_p41,missing_node,134,271,238,-33,-0.12177121771217712,42,0,True,0.0,,,,10,2
0_p9,missing_node,140,149,133,-16,-0.10738255033557047,23,0,True,0.0,,,,10,2
18_p21,missing_node,154,255,149,-106,-0.41568627450980394,124,-6,True,0.0,,,,10,2
9_p20,missing_node,144,143,134,-9,-0.06293706293706294,14,0,True,0.0,,,,10,2
1_p10,missing_node,136,249,128,-121,-0.4859437751004016,143,-5,True,0.0,,,,10,2
5_p43,missing_node,146,150,142,-8,-0.05333333333333334,15,0,True,0.0,,,,10,2
11_p20,missing_node,133,257,232,-25,-0.09727626459143969,34,0,True,0.0,,,,10,2
8_p27,missing_node,130,146,126,-20,-0.136986301369863,25,0,True,0.0,,,,10,2
9_p27,missing_node,130,253,196,-57,-0.22529644268774704,57,-3,True,0.0,,,,10,2
0_p41,missing_node,138,149,132,-17,-0.11409395973154363,26,0,True,0.0,,,,10,2
1_p34,missing_node,131,269,153,-116,-0.4312267657992565,117,-4,True,0.0,,,,10,2
4_p1,missing_node,142,152,136,-16,-0.10526315789473684,25,0,True,0.0,,,,10,2
1_p42,missing_node,141,255,210,-45,-0.17647058823529413,45,-2,True,0.0,,,,10,2
4_p17,missing_node,137,249,175,-74,-0.2971887550200803,79,-3,True,0.0,,,,10,2
18_p12,missing_node,135,146,114,-32,-0.2191780821917808,42,-1,True,0.0,,,,10,2
4_p10,missing_node,131,257,136,-121,-0.4708171206225681,134,-4,True,0.0,,,,10,2
4_p39,missing_node,130,246,189,-57,-0.23170731707317074,57,-3,True,0.0,,,,10,2
7_p37,missing_node,132,257,212,-45,-0.17509727626459143,45,-2,True,0.0,,,,10,2
18_p5,missing_node,136,137,121,-16,-0.11678832116788321,16,0,True,0.0,,,,10,2
13_p21,missing_node,141,272,219,-53,-0.1948529411764706,55,-3,True,0.0,,,,10,2
22_p3,missing_node,132,244,217,-27,-0.11065573770491803,27,0,True,0.0,,,,10,2
6_p21,missing_node,131,246,201,-45,-0.18292682926829268,45,-2,True,0.0,,,,10,2
17_p32,missing_node,146,263,141,-122,-0.46387832699619774,124,-3,True,0.0,,,,10,2
17_p42,missing_node,132,140,123,-17,-0.12142857142857143,19,0,True,0.0,,,,10,2
8_p44,missing_node,129,248,210,-38,-0.1532258064516129,52,0,True,0.0,,,,10,2
1_p16,missing_node,135,147,139,-8,-0.05442176870748299,15,0,True,0.0,,,,10,2
1_p28,missing_node,145,148,132,-16,-0.10810810810810811,23,0,True,0.0,,,,10,2
0_p41,missing_node,142,146,134,-12,-0.0821917808219178,19,0,True,0.0,,,,10,2
12_p43,missing_node,135,249,167,-82,-0.3293172690763052,97,-4,True,0.0,,,,10,2
17_p47,missing_node,140,146,130,-16,-0.1095890410958904,23,0,True,0.0,,,,10,2
19_p43,missing_node,126,142,126,-16,-0.11267605633802817,25,0,True,0.0,,,,10,2
13_p25,missing_node,136,253,198,-55,-0.21739130434782608,55,-3,True,0.0,,,,10,2
9_p5,missing_node,135,247,190,-57,-0.23076923076923078,57,-3,True,0.0,,,,10,2
7_p47,missing_node,146,255,169,-86,-0.33725490196078434,100,-4,True,0.0,,,,10,2
1_p26,missing_node,139,148,118,-30,-0.20270270270270271,41,-1,True,0.0,,,,10,2
16_p13,missing_node,135,264,170,-94,-0.3560606060606061,101,-4,True,0.0,,,,10,2
3_p40,missing_node,132,260,152,-108,-0.4153846153846154,126,-5,False,0.5,,,,10,2
22_p22,missing_node,140,249,155,-94,-0.37751004016064255,101,-4,True,0.0,,,,10,2
8_p37,missing_node,138,261,204,-57,-0.21839080459770116,60,-3,True,0.0,,,,10,2
16_p39,missing_node,137,250,197,-53,-0.212,53,-3,True,0.0,,,,10,2
19_p32,missing_node,131,250,189,-61,-0.244,62,-3,True,0.0,,,,10,2
9_p31,missing_node,141,255,229,-26,-0.10196078431372549,26,0,True,0.0,,,,10,2
11_p6,missing_node,139,148,114,-34,-0.22972972972972974,39,-1,True,0.0,,,,10,2
21_p21,missing_node,140,147,139,-8,-0.05442176870748299,15,0,True,0.0,,,,10,2
15_p31,missing_node,147,271,214,-57,-0.21033210332103322,60,-3,True,0.0,,,,10,2
20_p47,missing_node,153,141,101,-40,-0.28368794326241137,41,-1,True,0.0,,,,10,2
9_p20,missing_node,145,250,195,-55,-0.22,56,-3,True,0.0,,,,10,2
7_p2,missing_node,139,307,177,-130,-0.4234527687296417,133,-3,True,0.0,,,,10,2
22_p12,missing_node,138,261,202,-59,-0.2260536398467433,60,-3,True,0.0,,,,10,2
14_p37,missing_node,155,278,221,-57,-0.20503597122302158,60,-3,True,0.0,,,,10,2
6_p10,missing_node,139,145,117,-28,-0.19310344827586207,28,0,True,0.0,,,,10,2
2_p14,missing_node,134,143,134,-9,-0.06293706293706294,14,0,True,0.0,,,,10,2
8_p34,missing_node,136,265,152,-113,-0.42641509433962266,139,-4,True,0.0,,,,10,2
12_p30,missing_node,138,263,159,-104,-0.39543726235741444,128,-4,True,0.0,,,,10,2
17_p9,missing_node,147,143,91,-52,-0.36363636363636365,53,-2,True,0.0,,,,10,2
8_p15,missing_node,130,246,166,-80,-0.3252032520325203,101,-4,True,0.0,,,,10,2
7_p16,missing_node,143,257,229,-28,-0.10894941634241245,28,0,True,0.0,,,,10,2
8_p24,missing_node,143,145,137,-8,-0.05517241379310345,15,0,True,0.0,,,,10,2
14_p28,missing_node,142,149,136,-13,-0.087248322147651,31,0,True,0.0,,,,10,2
14_p14,missing_node,144,267,177,-90,-0.33707865168539325,150,-4,True,0.0,,,,10,2
20_p41,missing_node,137,239,161,-78,-0.3263598326359833,83,-4,True,0.0,,,,10,2
8_p19,missing_node,138,253,196,-57,-0.22529644268774704,57,-3,True,0.0,,,,10,2
20_p42,missing_node,146,252,181,-71,-0.28174603174603174,90,-4,True,0.0,,,,10,2
2_p42,missing_node,139,149,133,-16,-0.10738255033557047,25,0,True,0.0,,,,10,2
5_p20,missing_node,145,263,169,-94,-0.3574144486692015,113,-3,True,0.0,,,,10,2
14_p41,missing_node,143,243,198,-45,-0.18518518518518517,45,-2,True,0.0,,,,10,2
11_p38,missing_node,139,264,199,-65,-0.24621212121212122,86,-4,True,0.0,,,,10,2
4_p24,missing_node,140,175,155,-20,-0.11428571428571428,20,0,True,0.0,,,,10,2
8_p27,missing_node,142,276,224,-52,-0.18840579710144928,55,-3,True,0.0,,,,10,2
15_p31,missing_node,144,275,212,-63,-0.2290909090909091,63,-4,True,0.0,,,,10,2
19_p42,missing_node,150,152,136,-16,-0.10526315789473684,23,0,True,0.0,,,,10,2
13_p20,missing_node,150,149,133,-16,-0.10738255033557047,23,0,True,0.0,,,,10,2
19_p16,missing_node,137,142,130,-12,-0.08450704225352113,19,0,True,0.0,,,,10,2
17_p42,missing_node,153,151,139,-12,-0.07947019867549669,19,0,True,0.0,,,,10,2
7_p18,missing_node,146,149,136,-13,-0.087248322147651,18,0,True,0.0,,,,10,2
8_p41,missing_node,141,244,228,-16,-0.06557377049180328,26,0,False,4.0,,,,10,2
8_p3,missing_node,139,148,124,-24,-0.16216216216216217,46,0,True,0.0,,,,10,2
6_p45,missing_node,144,283,233,-50,-0.17667844522968199,54,-3,True,0.0,,,,10,2
10_p29,missing_node,137,142,126,-16,-0.11267605633802817,23,0,True,0.0,,,,10,2
17_p4,missing_node,150,148,136,-12,-0.08108108108108109,19,0,True,0.0,,,,10,2
0_p12,missing_node,144,249,194,-55,-0.22088353413654618,55,-3,True,0.0,,,,10,2
1_p41,missing_node,143,146,130,-16,-0.1095890410958904,23,0,True,0.0,,,,10,2
5_p37,missing_node,140,242,165,-77,-0.3181818181818182,77,-3,True,0.0,,,,10,2
20_p1,missing_node,144,271,218,-53,-0.19557195571955718,55,-3,True,0.0,,,,10,2
5_p45,missing_node,143,255,202,-53,-0.20784313725490197,53,-3,True,0.0,,,,10,2
15_p30,missing_node,143,274,221,-53,-0.19343065693430658,55,-3,True,0.0,,,,10,2
20_p21,missing_node,148,284,130,-154,-0.5422535211267606,156,-4,True,0.0,,,,10,2
6_p38,missing_node,158,279,226,-53,-0.18996415770609318,55,-3,True,0.0,,,,10,2
19_p20,missing_node,145,267,150,-117,-0.43820224719101125,129,-4,True,0.0,,,,10,2
0_p8,missing_node,144,267,214,-53,-0.19850187265917604,55,-3,True,0.0,,,,10,2
19_p8,missing_node,151,248,189,-59,-0.23790322580645162,63,-3,True,0.0,,,,10,2
22_p18,missing_node,157,271,214,-57,-0.21033210332103322,57,-3,True,0.0,,,,10,2
21_p32,missing_node,134,140,109,-31,-0.22142857142857142,41,-1,True,0.0,,,,10,2
14_p17,missing_node,150,140,122,-18,-0.12857142857142856,36,0,True,0.0,,,,10,2
10_p25,missing_node,142,148,124,-24,-0.16216216216216217,24,0,True,0.0,,,,10,2
10_p18,missing_node,139,245,124,-121,-0.49387755102040815,121,-4,True,0.0,,,,10,2
3_p20,missing_node,142,139,123,-16,-0.11510791366906475,16,0,True,0.0,,,,10,2
7_p13,missing_node,151,279,226,-53,-0.18996415770609318,55,-3,True,0.0,,,,10,2
6_p16,missing_node,156,152,135,-17,-0.1118421052631579,22,0,True,0.0,,,,10,2
2_p5,missing_node,148,284,224,-60,-0.2112676056338028,78,-3,True,0.0,,,,10,2
3_p23,missing_node,145,274,221,-53,-0.19343065693430658,55,-3,True,0.0,,,,10,2
13_p24,missing_node,141,244,184,-60,-0.2459016393442623,78,-3,True,0.0,,,,10,2
3_p18,missing_node,145,273,199,-74,-0.27106227106227104,81,-3,True,0.0,,,,10,2
17_p11,missing_node,151,268,134,-134,-0.5,141,-3,True,0.0,,,,10,2
11_p27,missing_node,144,279,226,-53,-0.18996415770609318,55,-3,True,0.0,,,,10,2
18_p0,missing_node,142,272,215,-57,-0.20955882352941177,60,-3,True,0.0,,,,10,2
22_p47,missing_node,144,263,142,-121,-0.4600760456273764,141,-4,True,0.0,,,,10,2
9_p41,missing_node,168,251,195,-56,-0.22310756972111553,245,-1,True,0.0,,,,10,2
18_p40,missing_node,147,276,158,-118,-0.427536231884058,125,-4,True,0.0,,,,10,2
10_p46,missing_node,140,145,137,-8,-0.05517241379310345,15,0,True,0.0,,,,10,2
18_p42,missing_node,143,146,138,-8,-0.0547945205479452,15,0,True,0.0,,,,10,2
11_p10,missing_node,154,261,183,-78,-0.2988505747126437,87,-4,True,0.0,,,,10,2
7_p13,missing_node,144,145,128,-17,-0.11724137931034483,22,0,True,0.0,,,,10,2
17_p35,missing_node,148,255,162,-93,-0.36470588235294116,96,-4,True,0.0,,,,10,2
3_p36,missing_node,145,149,133,-16,-0.10738255033557047,23,0,True,0.0,,,,10,2
13_p9,missing_node,145,142,126,-16,-0.11267605633802817,27,0,True,0.0,,,,10,2
3_p0,missing_node,155,262,207,-55,-0.2099236641221374,55,-3,True,0.0,,,,10,2
3_p14,missing_node,161,273,155,-118,-0.43223443223443225,120,-3,True,0.0,,,,10,2
10_p14,missing_node,150,277,220,-57,-0.20577617328519857,60,-3,True,0.0,,,,10,2
9_p29,missing_node,157,277,224,-53,-0.19133574007220217,55,-3,True,0.0,,,,10,2
8_p12,missing_node,150,273,228,-45,-0.16483516483516483,45,-2,True,0.0,,,,10,2
21_p4,missing_node,162,250,169,-81,-0.324,90,-4,True,0.0,,,,10,2
1_p23,missing_node,144,266,221,-45,-0.16917293233082706,45,-2,True,0.0,,,,10,2
0_p3,missing_node,150,244,180,-64,-0.26229508196721313,69,-3,True,0.0,,,,10,2
15_p24,missing_node,148,264,207,-57,-0.2159090909090909,57,-3,True,0.0,,,,10,2
12_p33,missing_node,148,272,199,-73,-0.26838235294117646,81,-4,True,0.0,,,,10,2
6_p3,missing_node,146,265,213,-52,-0.19622641509433963,55,-3,True,0.0,,,,10,2
10_p1,missing_node,148,270,177,-93,-0.34444444444444444,105,-4,True,0.0,,,,10,2
1_p39,missing_node,167,133,120,-13,-0.09774436090225563,18,0,True,0.0,,,,10,2
10_p0,missing_node,154,262,157,-105,-0.40076335877862596,110,-5,True,0.0,,,,10,2
21_p37,missing_node,157,264,207,-57,-0.2159090909090909,57,-3,True,0.0,,,,10,2
15_p17,missing_node,146,149,116,-33,-0.2214765100671141,40,-1,True,0.0,,,,10,2
6_p16,missing_node,156,262,207,-55,-0.2099236641221374,55,-3,True,0.0,,,,10,2
3_p27,missing_node,158,276,223,-53,-0.19202898550724637,55,-3,True,0.0,,,,10,2
10_p35,missing_node,162,285,228,-57,-0.2,60,-3,True,0.0,,,,10,2
11_p40,missing_node,156,134,118,-16,-0.11940298507462686,25,0,True,0.0,,,,10,2
15_p4,missing_node,147,148,132,-16,-0.10810810810810811,23,0,True,0.0,,,,10,2
14_p42,missing_node,169,286,233,-53,-0.1853146853146853,53,-3,True,0.0,,,,10,2
16_p18,missing_node,150,156,133,-23,-0.14743589743589744,23,-1,True,0.0,,,,10,2
22_p45,missing_node,143,145,133,-12,-0.08275862068965517,19,0,True,0.0,,,,10,2
20_p27,missing_node,161,288,157,-131,-0.4548611111111111,133,-3,True,0.0,,,,10,2
9_p21,missing_node,160,248,149,-99,-0.39919354838709675,119,-5,True,0.0,,,,10,2
14_p33,missing_node,152,266,209,-57,-0.21428571428571427,57,-3,True,0.0,,,,10,2
5_p10,missing_node,156,260,196,-64,-0.24615384615384617,69,-3,True,0.0,,,,10,2
3_p22,missing_node,167,263,210,-53,-0.20152091254752852,54,-3,True,0.0,,,,10,2
15_p1,missing_node,168,251,173,-78,-0.3107569721115538,83,-4,True,0.0,,,,10,2
21_p35,missing_node,157,280,227,-53,-0.18928571428571428,55,-3,True,0.0,,,,10,2
8_p30,missing_node,154,263,210,-53,-0.20152091254752852,53,-3,True,0.0,,,,10,2
5_p17,missing_node,161,297,129,-168,-0.5656565656565656,169,-7,True,0.0,,,,10,2
21_p37,missing_node,160,265,212,-53,-0.2,53,-3,True,0.0,,,,10,2
17_p37,missing_node,152,135,116,-19,-0.14074074074074075,33,0,True,0.0,,,,10,2
8_p24,missing_node,160,269,224,-45,-0.16728624535315986,45,-2,True,0.0,,,,10,2
20_p36,missing_node,160,267,160,-107,-0.40074906367041196,118,-4,True,0.0,,,,10,2
12_p37,missing_node,147,148,132,-16,-0.10810810810810811,23,0,True,0.0,,,,10,2
14_p44,missing_node,155,273,205,-68,-0.2490842490842491,85,-4,True,0.0,,,,10,2
1_p12,missing_node,152,265,208,-57,-0.21509433962264152,57,-3,True,0.0,,,,10,2
22_p13,missing_node,148,266,146,-120,-0.45112781954887216,121,-3,True,0.0,,,,10,2
7_p44,missing_node,152,274,189,-85,-0.3102189781021898,102,-3,True,0.0,,,,10,2
6_p36,missing_node,155,252,177,-75,-0.2976190476190476,95,-4,True,0.0,,,,10,2
16_p15,missing_node,171,263,206,-57,-0.21673003802281368,57,-3,True,0.0,,,,10,2
7_p1,missing_node,158,150,108,-42,-0.28,49,-1,False,-6.0,,,,10,2
10_p26,missing_node,164,265,220,-45,-0.16981132075471697,45,-2,True,0.0,,,,10,2
11_p28,missing_node,153,277,220,-57,-0.20577617328519857,57,-3,True,0.0,,,,10,2
7_p19,missing_node,165,281,193,-88,-0.31316725978647686,89,-3,True,0.0,,,,10,2
15_p16,missing_node,155,269,212,-57,-0.21189591078066913,60,-3,True,0.0,,,,10,2
22_p25,missing_node,161,263,206,-57,-0.21673003802281368,57,-3,True,0.0,,,,10,2
5_p16,missing_node,156,256,188,-68,-0.265625,80,-4,True,0.0,,,,10,2
5_p0,missing_node,162,264,207,-57,-0.2159090909090909,57,-3,True,0.0,,,,10,2
11_p9,missing_node,175,133,111,-22,-0.16541353383458646,42,0,True,0.0,,,,10,2
11_p33,missing_node,170,286,229,-57,-0.1993006993006993,60,-3,True,0.0,,,,10,2
10_p4,missing_node,165,255,202,-53,-0.20784313725490197,53,-3,True,0.0,,,,10,2
7_p17,missing_node,162,264,207,-57,-0.2159090909090909,57,-3,True,0.0,,,,10,2
21_p36,missing_node,179,132,106,-26,-0.19696969696969696,44,0,True,0.0,,,,10,2
4_p43,missing_node,158,260,207,-53,-0.20384615384615384,53,-3,True,0.0,,,,10,2
8_p17,missing_node,168,268,211,-57,-0.2126865671641791,57,-3,True,0.0,,,,10,2
3_p3,missing_node,179,275,151,-124,-0.4509090909090909,138,-3,True,0.0,,,,10,2
1_p37,missing_node,170,268,215,-53,-0.19776119402985073,54,-3,True,0.0,,,,10,2
11_p33,missing_node,170,241,186,-55,-0.22821576763485477,55,-3,True,0.0,,,,10,2
2_p26,missing_node,165,267,210,-57,-0.21348314606741572,58,-3,True,0.0,,,,10,2
3_p12,missing_node,187,146,134,-12,-0.0821917808219178,19,0,True,0.0,,,,10,2
17_p17,missing_node,173,279,228,-51,-0.1827956989247312,52,-2,True,0.0,,,,10,2
12_p6,missing_node,172,140,132,-8,-0.05714285714285714,15,0,True,0.0,,,,10,2
